iam_role_name,role_owner
role-5611,user-3793
role-5611,user-856
role-5611,user-4468
role-5612,user-3793
role-5612,user-856
role-5612,user-4468
role-5613,user-3793
role-5613,user-856
role-5613,user-4468
role-5614,user-3793
role-5614,user-856
role-5614,user-4468
role-5615,user-3793
role-5615,user-856
role-5615,user-4468
role-5616,user-3793
role-5616,user-856
role-5616,user-4468
role-5617,user-3793
role-5617,user-856
role-5617,user-4468
role-5618,user-3793
role-5618,user-856
role-5618,user-4468
role-5619,user-3793
role-5619,user-856
role-5619,user-4468
role-5620,user-3793
role-5620,user-856
role-5620,user-4468
role-5621,user-3793
role-5621,user-856
role-5621,user-4468
role-5622,user-3793
role-5622,user-856
role-5622,user-4468
role-5623,#N/A
role-5624,#N/A
role-5625,user-5472
role-5626,user-5472
role-5627,user-5472
role-5628,#N/A
role-5629,#N/A
role-5629,user-3058
role-5630,user-5587
role-5630,user-3668
role-5631,user-5587
role-5631,user-3668
role-5632,user-5587
role-5632,user-3668
role-5633,user-5587
role-5633,user-3668
role-5634,user-5587
role-5634,user-3668
role-5635,user-5587
role-5635,user-3668
role-5636,#N/A
role-5636,user-490
role-5637,user-5484
role-5637,#N/A
role-5638,user-5484
role-5638,#N/A
role-5639,user-5484
role-5639,#N/A
role-5640,user-5484
role-5640,#N/A
role-5641,user-6839
role-5642,user-6839
role-5642,#N/A
role-5643,user-6839
role-5643,#N/A
role-5644,#N/A
role-5645,#N/A
role-5645,user-6048
role-5646,user-3195
role-5646,user-6048
role-5647,#N/A
role-5648,#N/A
role-5648,user-6844
role-5649,user-2763
role-5649,user-3805
role-5650,user-2763
role-5650,user-3805
role-5651,#N/A
role-5652,#N/A
role-5653,#N/A
role-5654,#N/A
role-5655,#N/A
role-5656,#N/A
role-5657,#N/A
role-5658,#N/A
role-5659,#N/A
role-5660,#N/A
role-5661,#N/A
role-5662,user-2384
role-5662,user-3474
role-5663,user-2082
role-5663,user-6895
role-5664,#N/A
role-5665,#N/A
role-5666,#N/A
role-5667,#N/A
role-5668,#N/A
role-5669,#N/A
role-5670,#N/A
role-5671,#N/A
role-5672,#N/A
role-5673,user-4257
role-5673,user-5821
role-5673,user-102
role-5674,#N/A
role-5675,user-2082
role-5675,#N/A
role-5675,user-6895
role-5675,user-4988
role-5676,user-2082
role-5676,#N/A
role-5676,user-6895
role-5676,user-4988
role-5677,user-2082
role-5677,#N/A
role-5677,user-6895
role-5677,user-4988
role-5678,#N/A
role-5679,#N/A
role-5680,user-3567
role-5680,user-4309
role-5681,#N/A
role-5682,user-6758
role-5682,user-208
role-5683,#N/A
role-5684,user-5857
role-5684,user-7055
role-5685,user-4287
role-5685,#N/A
role-5686,user-4287
role-5686,#N/A
role-5687,user-4287
role-5687,#N/A
role-5688,user-102
role-5688,user-1101
role-5689,user-102
role-5689,user-5697
role-5690,user-102
role-5690,user-1101
role-5691,user-4298
role-5691,user-3938
role-5692,#N/A
role-5693,#N/A
role-5694,#N/A
role-5695,#N/A
role-5695,user-4696
role-5696,#N/A
role-5696,user-5038
role-5696,user-4696
role-5697,#N/A
role-5698,#N/A
role-5699,#N/A
role-5699,user-5642
role-5700,#N/A
role-5700,user-7048
role-5700,user-6350
role-5701,#N/A
role-5702,#N/A
role-5702,user-6350
role-5703,#N/A
role-5703,user-6350
role-5704,#N/A
role-5704,user-6350
role-5705,user-3139
role-5705,user-3365
role-5705,user-634
role-5705,user-4326
role-5706,#N/A
role-5707,#N/A
role-5708,user-4257
role-5708,#N/A
role-5709,#N/A
role-5710,#N/A
role-5711,user-6839
role-5712,user-6839
role-5712,#N/A
role-5713,user-6839
role-5713,#N/A
role-5714,user-2763
role-5714,user-3805
role-5715,user-2763
role-5715,user-3805
role-5716,user-7191
role-5716,user-3105
role-5717,user-6839
role-5717,#N/A
role-5718,#N/A
role-5719,user-6839
role-5719,#N/A
role-5720,user-2082
role-5720,user-6895
role-5721,#N/A
role-5722,#N/A
role-5723,#N/A
role-5724,user-2082
role-5724,#N/A
role-5724,user-6895
role-5724,user-4988
role-5725,#N/A
role-5725,user-6895
role-5726,#N/A
role-5727,#N/A
role-5728,#N/A
role-5728,user-6761
role-5729,#N/A
role-5730,#N/A
role-5731,#N/A
role-5732,#N/A
role-5733,user-626
role-5733,user-2825
role-5734,user-626
role-5735,user-626
role-5735,user-2825
role-5736,#N/A
role-5737,#N/A
role-5738,#N/A
role-5739,#N/A
role-5740,user-6761
role-5741,#N/A
role-5741,user-5038
role-5741,user-4696
role-5742,#N/A
role-5743,#N/A
role-5744,user-4287
role-5744,user-102
role-5745,user-2506
role-5745,user-3403
role-5745,user-1737
role-5746,user-1737
role-5746,user-3403
role-5746,user-3592
role-5747,user-1737
role-5747,user-3403
role-5747,user-3031
role-5748,#N/A
role-5748,user-5485
role-5748,user-1902
role-5749,user-1737
role-5749,user-3403
role-5749,user-3592
role-5750,user-1737
role-5750,user-3403
role-5750,user-3592
role-5751,user-2506
role-5751,user-3403
role-5751,user-3592
role-5751,user-1737
role-5752,user-1737
role-5752,user-3403
role-5752,user-3592
role-5753,user-1737
role-5753,user-3403
role-5753,user-3592
role-5754,user-2523
role-5754,user-3286
role-5754,user-392
role-5754,user-1489
role-5755,user-1489
role-5755,user-1785
role-5755,user-392
role-5756,user-3745
role-5756,user-5463
role-5756,#N/A
role-5757,user-3745
role-5757,user-5463
role-5757,#N/A
role-5758,user-3139
role-5758,user-634
role-5758,user-4326
role-5759,user-2879
role-5759,#N/A
role-5759,user-1988
role-5759,user-6737
role-5760,user-6975
role-5761,user-6975
role-5762,#N/A
role-5763,#N/A
role-5763,user-5836
role-5764,#N/A
role-5765,#N/A
role-5765,user-5836
role-5766,#N/A
role-5767,#N/A
role-5768,#N/A
role-5769,#N/A
role-5770,#N/A
role-5771,#N/A
role-5772,#N/A
role-5773,#N/A
role-5774,#N/A
role-5775,#N/A
role-5776,#N/A
role-5777,#N/A
role-5778,#N/A
role-5779,#N/A
role-5780,user-56
role-5780,user-3990
role-5780,#N/A
role-5780,user-3281
role-5780,user-2808
role-5781,user-56
role-5781,user-3990
role-5781,#N/A
role-5781,user-3281
role-5781,user-2808
role-5782,user-3355
role-5782,user-2350
role-5782,user-2715
role-5782,user-5484
role-5783,user-5484
role-5783,user-2715
role-5784,#N/A
role-5785,#N/A
role-5786,#N/A
role-5787,user-6919
role-5787,#N/A
role-5788,#N/A
role-5788,user-6919
role-5789,user-50
role-5789,user-26
role-5790,#N/A
role-5791,#N/A
role-5792,#N/A
role-5792,user-4309
role-5793,#N/A
role-5794,#N/A
role-5795,#N/A
role-5796,#N/A
role-5797,#N/A
role-5798,#N/A
role-5799,#N/A
role-5800,#N/A
role-5801,#N/A
role-5802,#N/A
role-5803,#N/A
role-5804,#N/A
role-5805,user-3745
role-5805,#N/A
role-5806,#N/A
role-5807,#N/A
role-5808,#N/A
role-5809,#N/A
role-5810,#N/A
role-5811,#N/A
role-5812,#N/A
role-5813,#N/A
role-5814,#N/A
role-5815,user-2741
role-5815,#N/A
role-5815,user-2204
role-5815,user-3266
role-5816,user-2741
role-5816,#N/A
role-5816,user-2204
role-5816,user-3266
role-5817,user-2741
role-5817,#N/A
role-5817,user-2204
role-5817,user-3266
role-5818,user-2741
role-5818,#N/A
role-5818,user-2204
role-5818,user-3266
role-5819,user-2741
role-5819,#N/A
role-5819,user-2204
role-5819,user-3266
role-5820,user-2741
role-5820,#N/A
role-5820,user-2204
role-5820,user-3266
role-5821,user-2741
role-5821,#N/A
role-5821,user-2057
role-5821,user-3519
role-5821,user-3266
role-5821,user-3077
role-5822,user-2741
role-5822,#N/A
role-5822,user-2057
role-5822,user-3519
role-5822,user-3266
role-5822,user-3077
role-5823,user-2741
role-5823,#N/A
role-5823,user-2057
role-5823,user-3519
role-5823,user-3266
role-5823,user-3077
role-5824,user-2741
role-5824,user-2057
role-5824,user-3054
role-5824,user-4422
role-5825,user-2741
role-5825,user-2057
role-5825,user-3054
role-5825,user-4422
role-5826,user-4422
role-5826,user-2057
role-5826,#N/A
role-5827,user-4422
role-5827,user-2057
role-5827,#N/A
role-5828,user-2741
role-5828,user-2057
role-5828,user-3054
role-5828,user-4422
role-5829,user-4422
role-5829,user-2057
role-5829,#N/A
role-5830,user-4422
role-5830,user-2057
role-5830,#N/A
role-5831,user-1604
role-5831,user-625
role-5831,user-2640
role-5831,user-3010
role-5832,user-3010
role-5832,user-4067
role-5833,user-3010
role-5833,user-4067
role-5834,user-3010
role-5834,user-3266
role-5834,user-4067
role-5835,user-3010
role-5835,user-3266
role-5835,user-4067
role-5836,user-3010
role-5836,user-3266
role-5836,user-4067
role-5837,user-3010
role-5837,user-3266
role-5837,user-4067
role-5838,user-3010
role-5838,#N/A
role-5839,#N/A
role-5840,#N/A
role-5840,user-4067
role-5840,user-3010
role-5841,#N/A
role-5841,user-4067
role-5841,user-3010
role-5842,#N/A
role-5842,user-4067
role-5842,user-3010
role-5843,user-3010
role-5843,user-4067
role-5844,user-3010
role-5844,user-1329
role-5845,user-3010
role-5845,user-1329
role-5846,user-3783
role-5846,#N/A
role-5846,user-6464
role-5846,user-4884
role-5846,user-6914
role-5846,user-2257
role-5846,user-3010
role-5847,user-3783
role-5847,#N/A
role-5847,user-6464
role-5847,user-4884
role-5847,user-6914
role-5848,user-3783
role-5848,#N/A
role-5848,user-6464
role-5848,user-4884
role-5848,user-6914
role-5849,user-3783
role-5849,#N/A
role-5849,user-6464
role-5849,user-4884
role-5849,user-6914
role-5849,user-2257
role-5849,user-3010
role-5850,#N/A
role-5850,user-625
role-5850,user-2640
role-5850,user-2416
role-5850,user-3010
role-5850,user-1604
role-5851,#N/A
role-5851,user-625
role-5851,user-2640
role-5851,user-2416
role-5851,user-3010
role-5851,user-1604
role-5852,#N/A
role-5852,user-625
role-5852,user-2640
role-5852,user-2416
role-5852,user-3010
role-5852,user-1604
role-5853,#N/A
role-5853,user-625
role-5853,user-2640
role-5853,user-2416
role-5853,user-3010
role-5853,user-1604
role-5854,user-4109
role-5854,user-5921
role-5854,user-4917
role-5854,user-5018
role-5854,user-1329
role-5855,user-1329
role-5855,user-4917
role-5856,user-1329
role-5856,user-4917
role-5857,#N/A
role-5857,user-3010
role-5858,#N/A
role-5858,user-3010
role-5859,#N/A
role-5859,user-3010
role-5860,#N/A
role-5860,user-3010
role-5861,#N/A
role-5861,user-2057
role-5861,user-3266
role-5861,user-430
role-5861,user-2741
role-5861,user-1604
role-5862,#N/A
role-5862,user-2057
role-5862,user-3266
role-5862,user-430
role-5862,user-2741
role-5862,user-1604
role-5863,#N/A
role-5863,user-2057
role-5863,user-3266
role-5863,user-430
role-5863,user-2741
role-5863,user-1604
role-5864,#N/A
role-5864,user-2057
role-5864,user-3519
role-5864,user-2741
role-5864,user-1604
role-5865,#N/A
role-5865,user-2057
role-5865,user-3519
role-5865,user-2741
role-5865,user-1604
role-5866,#N/A
role-5866,user-2057
role-5866,user-3519
role-5866,user-2741
role-5866,user-1604
role-5867,#N/A
role-5867,user-2057
role-5867,user-3519
role-5867,user-2741
role-5867,user-1604
role-5868,#N/A
role-5868,user-2057
role-5868,user-3519
role-5868,user-2741
role-5868,user-1604
role-5869,user-4862
role-5869,user-7161
role-5870,user-4862
role-5870,user-7161
role-5871,user-7161
role-5871,#N/A
role-5872,user-4821
role-5872,user-4862
role-5873,user-4821
role-5873,user-4862
role-5873,user-5975
role-5874,user-7161
role-5874,#N/A
role-5875,user-4821
role-5875,user-4862
role-5876,user-4821
role-5876,#N/A
role-5876,user-4862
role-5877,user-156
role-5877,user-96
role-5878,#N/A
role-5879,user-5578
role-5879,user-4467
role-5880,user-5578
role-5880,user-4467
role-5881,user-814
role-5881,user-4467
role-5882,user-814
role-5882,user-4467
role-5883,#N/A
role-5883,user-6735
role-5884,user-5578
role-5884,user-4467
role-5885,user-4963
role-5885,user-4467
role-5885,user-4127
role-5885,user-2184
role-5885,user-814
role-5886,user-2184
role-5887,user-5578
role-5887,user-4467
role-5888,user-814
role-5888,user-4467
role-5889,user-814
role-5889,user-4467
role-5890,user-5578
role-5890,user-4467
role-5891,user-4963
role-5891,user-4127
role-5892,user-5578
role-5892,user-4467
role-5893,user-814
role-5893,user-4467
role-5894,user-814
role-5894,user-4467
role-5895,user-814
role-5895,user-4467
role-5896,user-814
role-5896,user-4467
role-5897,user-814
role-5898,user-814
role-5898,user-4467
role-5899,user-814
role-5900,user-814
role-5901,user-814
role-5902,user-814
role-5902,user-4467
role-5903,user-814
role-5903,user-4467
role-5904,user-814
role-5905,user-5578
role-5905,#N/A
role-5906,#N/A
role-5907,user-814
role-5907,user-4467
role-5908,user-4963
role-5908,user-2184
role-5909,user-4963
role-5909,user-4467
role-5910,user-1319
role-5910,user-1634
role-5911,user-1319
role-5911,user-2351
role-5911,user-1634
role-5912,user-1319
role-5912,user-2351
role-5912,user-1634
role-5913,user-1319
role-5913,user-2351
role-5913,user-1634
role-5914,user-1319
role-5914,user-2351
role-5914,user-1634
role-5915,user-1319
role-5915,user-2351
role-5915,user-1634
role-5916,#N/A
role-5917,#N/A
role-5918,#N/A
role-5918,user-6049
role-5918,user-6630
role-5919,user-4230
role-5919,user-5424
role-5920,user-5193
role-5921,#N/A
role-5922,user-5643
role-5922,user-6175
role-5922,#N/A
role-5923,user-5643
role-5923,user-6175
role-5923,#N/A
role-5924,#N/A
role-5924,user-3745
role-5925,#N/A
role-5925,user-3745
role-5926,#N/A
role-5926,user-3745
role-5927,#N/A
role-5927,user-3745
role-5928,#N/A
role-5928,user-3745
role-5929,#N/A
role-5929,user-3745
role-5930,#N/A
role-5930,user-3745
role-5931,user-4528
role-5931,user-1500
role-5931,user-5804
role-5932,#N/A
role-5932,user-1253
role-5933,user-4342
role-5933,user-3836
role-5934,user-4342
role-5934,user-3836
role-5934,#N/A
role-5935,user-1500
role-5935,user-1490
role-5936,user-1500
role-5936,user-1490
role-5937,user-2279
role-5937,user-3089
role-5938,user-3089
role-5938,user-1654
role-5938,#N/A
role-5939,user-3089
role-5939,user-1654
role-5939,#N/A
role-5940,#N/A
role-5940,user-1490
role-5940,user-2725
role-5941,user-2650
role-5941,user-1651
role-5942,user-2650
role-5942,user-1651
role-5943,user-4528
role-5943,user-3402
role-5944,user-1500
role-5944,user-1490
role-5945,user-1500
role-5945,user-1490
role-5946,#N/A
role-5946,user-6549
role-5946,user-2650
role-5947,#N/A
role-5947,user-2307
role-5948,#N/A
role-5948,user-2307
role-5949,user-4495
role-5949,user-4503
role-5949,user-5083
role-5950,user-4495
role-5950,user-4503
role-5950,user-5083
role-5951,#N/A
role-5952,user-4195
role-5953,user-2520
role-5953,#N/A
role-5954,#N/A
role-5955,#N/A
role-5956,#N/A
role-5956,user-3951
role-5957,#N/A
role-5957,user-3951
role-5958,#N/A
role-5958,user-3951
role-5959,#N/A
role-5959,user-3951
role-5960,#N/A
role-5960,user-3951
role-5961,#N/A
role-5961,user-3951
role-5962,#N/A
role-5962,user-3951
role-5963,#N/A
role-5963,user-3951
role-5964,#N/A
role-5964,user-3951
role-5965,#N/A
role-5965,user-3951
role-5966,#N/A
role-5966,user-3951
role-5967,#N/A
role-5967,user-3951
role-5968,#N/A
role-5968,user-3951
role-5969,#N/A
role-5969,user-3951
role-5970,#N/A
role-5970,user-3951
role-5971,#N/A
role-5971,user-3951
role-5972,#N/A
role-5973,#N/A
role-5974,#N/A
role-5975,user-884
role-5975,user-4756
role-5975,#N/A
role-5976,user-3190
role-5976,user-884
role-5977,user-5359
role-5977,user-2455
role-5977,#N/A
role-5978,user-5359
role-5978,user-2455
role-5979,user-5359
role-5979,user-2455
role-5980,user-5359
role-5980,user-2455
role-5981,user-5359
role-5981,user-2455
role-5982,user-5359
role-5982,user-2455
role-5983,user-5359
role-5983,user-2455
role-5984,user-5359
role-5984,user-2455
role-5985,user-5359
role-5985,user-2455
role-5986,user-5359
role-5986,user-2455
role-5987,user-5359
